uid,prediction
u030987,"i000481,i000909,i000695,i000521,i000342,i000324,i001922,i001952,i001663,i001069"
u030994,"i000909,i000481,i000521,i000342,i001069,i001952,i000207,i001663,i000661,i000619"
u031007,"i000481,i001069,i001663,i001952,i000909,i000521,i000661,i000342,i000947,i000695"
u031010,"i000555,i000324,i000909,i000481,i000110,i001952,i000521,i001069,i001663,i000898"
u031014,"i001069,i000481,i001952,i000909,i000661,i001663,i000947,i001922,i001455,i000324"
u031016,"i000909,i000481,i001069,i001914,i001952,i000661,i000342,i001663,i000521,i000324"
u031017,"i000481,i000909,i001952,i000521,i000661,i001663,i000342,i001069,i001922,i000324"
u031020,"i001069,i000481,i000909,i001663,i001952,i000947,i000661,i000342,i001949,i001914"
u031024,"i000909,i000481,i001069,i001952,i000521,i000207,i001663,i000342,i000661,i000947"
u031028,"i000481,i001069,i000661,i001663,i001952,i000909,i000695,i001922,i000521,i000554"
u031035,"i001069,i000481,i000931,i000909,i000947,i001952,i001713,i001663,i000521,i001267"
u031039,"i000481,i001069,i001952,i001663,i000909,i000207,i000947,i000661,i000521,i001038"
u031040,"i000554,i001143,i000481,i001949,i000956,i000909,i000521,i001663,i001069,i001191"
u031046,"i000481,i001069,i001663,i000521,i000909,i000342,i001952,i000661,i001922,i000554"
u031052,"i000481,i001069,i000909,i001952,i001663,i001914,i000661,i000695,i001455,i001445"
u031053,"i000481,i000909,i000695,i001663,i001455,i000661,i001445,i001584,i001952,i001688"
u031054,"i000481,i000909,i001069,i001952,i000521,i000342,i000324,i001663,i000695,i001922"
u031063,"i000481,i001069,i001663,i000909,i001922,i000554,i000521,i001914,i000342,i001952"
u031067,"i000481,i000909,i001069,i000521,i001952,i000207,i001663,i000342,i001038,i000661"
u031069,"i001922,i001335,i002009,i001682,i000200,i000324,i000342,i001801,i001240,i000555"
u031070,"i000521,i000554,i000481,i000342,i001952,i000661,i000909,i001069,i001663,i000956"
u031073,"i001069,i000909,i000481,i001952,i001713,i000947,i001663,i000521,i000931,i001002"
u031075,"i000555,i000481,i000324,i000909,i001952,i001069,i001663,i000521,i000554,i001038"
u031090,"i001914,i001649,i001087,i000909,i001710,i000481,i001069,i001673,i001445,i001455"
u031092,"i000481,i001663,i001069,i000695,i001952,i000521,i000661,i000909,i000342,i000554"
u031105,"i001069,i000481,i000909,i001952,i001663,i000521,i000342,i000947,i000661,i001038"
u031109,"i001478,i001952,i000481,i001069,i001663,i000909,i001038,i000661,i002146,i000646"
u031112,"i000481,i001952,i001663,i000521,i000661,i000909,i000695,i001922,i000342,i001069"
u031118,"i000481,i000521,i001663,i001069,i000909,i001952,i000661,i000342,i001922,i000947"
u031122,"i001069,i000909,i000481,i001952,i000947,i001713,i001663,i000324,i000521,i000931"
u031124,"i000481,i000909,i000521,i001952,i001663,i001069,i000661,i000324,i000342,i000555"
u031125,"i001069,i000481,i000909,i000947,i001952,i001663,i001713,i000521,i001267,i000661"
u031126,"i001335,i001922,i001682,i002009,i001240,i000200,i002056,i001049,i000999,i001151"
u031127,"i000481,i001069,i000909,i001952,i000207,i001663,i000521,i001038,i000661,i001478"
u031129,"i000555,i000324,i000110,i000909,i000481,i000521,i001952,i000898,i000327,i000342"
u031131,"i000481,i001069,i001663,i000909,i000555,i001914,i000661,i001952,i000695,i001455"
u031132,"i000481,i001952,i000342,i001069,i000521,i000909,i000661,i001663,i000207,i001038"
u031134,"i001478,i000481,i001922,i000909,i001663,i001069,i000521,i000342,i001952,i000947"
u031135,"i000481,i000909,i000521,i001952,i000695,i001663,i000342,i001069,i000324,i001240"
u031139,"i000324,i000555,i000110,i000898,i000909,i001134,i000481,i000521,i001516,i000327"
u031145,"i000481,i001952,i000909,i001663,i000661,i000521,i001069,i000342,i000646,i001478"
u031153,"i000481,i001069,i000909,i001663,i001952,i000661,i000521,i000342,i000695,i000947"
u031157,"i000695,i000058,i001688,i001584,i001240,i001049,i001922,i000401,i000481,i001462"
u031164,"i000481,i000909,i000207,i001663,i001069,i000521,i001952,i001478,i000342,i001038"
u031168,"i001952,i000481,i000661,i000521,i002063,i000248,i000342,i000207,i001069,i001663"
u031170,"i000646,i001663,i000481,i001010,i001069,i001478,i000909,i001952,i001445,i000661"
u031187,"i000481,i001922,i000521,i000342,i000909,i001952,i001663,i001069,i000977,i000661"
u031189,"i001069,i000481,i000909,i000947,i001952,i001663,i001713,i000521,i000570,i000342"
u031194,"i001952,i000661,i001445,i000481,i001455,i000805,i000270,i000282,i001673,i000909"
u031201,"i001151,i001515,i000282,i000481,i000360,i000909,i001069,i001026,i001922,i000342"
u031202,"i001069,i001713,i000481,i000909,i001952,i000947,i000521,i000661,i001663,i001949"
u031205,"i000481,i000909,i001663,i001069,i000661,i001922,i001952,i001949,i001478,i000695"
u031220,"i001151,i000282,i001515,i001026,i000360,i000342,i000555,i000324,i001922,i000481"
u031222,"i000324,i000481,i000555,i000909,i000110,i000521,i000898,i001952,i000342,i001663"
u031227,"i001922,i000554,i000977,i001682,i000695,i000324,i001240,i000200,i001335,i001786"
u031230,"i000909,i000481,i000521,i000342,i001069,i001478,i001663,i001952,i000661,i000646"
u031231,"i001069,i000931,i000947,i000909,i000481,i000652,i001713,i001267,i001952,i000521"
u031233,"i000481,i000909,i001922,i000695,i000521,i000342,i000324,i001952,i001663,i001240"
u031234,"i001952,i000661,i000481,i001069,i000909,i001002,i001663,i000521,i001455,i001445"
u031235,"i000909,i000325,i001508,i000481,i001753,i000282,i001151,i001952,i000555,i000324"
u031238,"i000481,i000909,i001663,i001069,i000695,i000521,i000661,i001952,i001922,i000554"
u031239,"i000555,i000324,i000110,i000909,i000898,i000481,i000327,i000521,i001952,i000342"
u031240,"i002146,i001952,i001478,i000481,i000661,i000909,i001663,i001445,i001046,i000646"
u031253,"i000481,i000695,i000909,i001922,i001952,i000661,i000521,i001663,i000324,i001949"
u031258,"i001069,i000481,i001952,i000909,i001663,i000661,i001922,i001455,i000521,i001682"
u031259,"i000481,i001663,i001069,i001952,i000661,i001949,i000695,i000521,i000554,i001922"
u031264,"i001663,i000481,i000554,i000661,i001952,i001143,i001069,i001949,i000521,i001673"
u031271,"i001069,i000909,i000481,i000931,i001713,i001952,i000947,i000521,i000554,i001663"
u031274,"i001049,i000695,i001688,i001240,i001584,i001922,i000058,i001462,i001151,i001949"
u031280,"i001753,i001069,i000481,i000909,i001508,i000548,i001952,i000325,i001663,i001906"
u031285,"i000481,i000909,i000521,i000342,i001663,i001069,i000661,i001952,i000977,i001922"
u031294,"i000909,i000481,i001069,i001753,i001906,i000521,i001952,i001663,i001508,i000661"
u031306,"i000481,i000909,i000521,i001952,i001663,i000661,i001069,i000342,i000695,i000324"
u031326,"i000909,i001663,i000324,i000481,i000110,i001952,i000555,i001069,i000521,i000342"
u031343,"i000481,i001069,i000909,i001663,i001952,i000342,i000521,i000661,i000947,i001949"
u031349,"i000481,i001952,i001663,i001069,i000909,i000661,i001478,i000521,i001038,i000207"
u031353,"i001478,i000481,i000909,i001069,i001952,i001663,i000661,i000521,i001922,i000342"
u031355,"i001069,i000481,i001663,i000909,i001952,i000947,i000661,i000521,i000695,i000931"
u031384,"i000646,i001038,i001445,i000481,i001952,i001069,i001478,i001663,i000909,i000661"
u031385,"i000481,i000909,i001922,i000521,i000324,i001952,i000555,i000695,i000342,i000554"
u031393,"i000324,i000110,i000555,i000481,i000521,i000909,i000898,i001663,i000342,i001952"
u031395,"i000481,i000909,i001069,i000521,i001952,i001663,i000342,i000661,i000324,i000695"
u031400,"i000481,i001069,i001663,i000521,i001952,i000909,i000661,i000342,i000947,i001922"
u031402,"i001069,i000481,i001952,i000909,i000661,i001151,i001663,i000947,i000521,i001445"
u031406,"i000481,i000909,i000521,i001663,i000207,i001952,i001069,i000342,i000661,i001478"
u031409,"i000481,i000909,i001069,i001663,i001952,i000521,i000661,i000695,i000342,i001922"
u031426,"i000481,i000521,i000661,i001952,i000909,i001663,i000342,i001922,i000695,i000554"
u031427,"i001069,i000481,i001753,i001922,i000909,i001952,i001688,i000695,i001663,i001462"
u031429,"i001663,i000481,i000909,i000521,i001952,i001069,i000207,i001922,i000342,i000646"
u031431,"i001649,i000555,i001710,i001914,i001069,i000481,i000909,i000521,i001087,i000661"
u031433,"i001663,i000481,i001952,i001069,i000661,i000521,i001046,i000909,i000646,i001038"
u031440,"i001673,i001455,i001710,i000554,i001445,i001952,i000661,i000481,i001663,i001069"
u031445,"i000481,i001069,i001952,i000909,i001663,i000207,i000947,i000661,i000521,i001038"
u031447,"i000324,i000555,i000110,i000898,i000481,i000909,i000327,i001134,i001952,i000521"
u031448,"i000898,i000909,i000481,i001663,i000342,i001516,i000327,i001949,i000521,i000324"
u031459,"i000481,i000909,i001922,i000521,i000342,i000324,i000695,i001952,i000661,i001663"
u031461,"i001801,i000481,i001240,i001922,i001949,i001663,i001952,i000909,i000661,i002056"
u031465,"i001952,i000481,i000555,i000909,i000324,i000521,i000110,i001069,i001663,i000661"
u031470,"i000481,i001069,i000909,i001663,i001952,i000947,i000695,i000521,i000661,i000646"
u031471,"i000481,i001952,i001046,i001663,i001038,i000909,i001069,i000207,i000661,i001478"
u031472,"i000695,i001584,i001462,i001688,i001049,i000058,i001922,i001240,i000401,i000211"
u031490,"i001906,i001508,i000518,i000325,i001445,i001455,i001753,i001952,i000661,i000525"
u031492,"i000481,i000342,i000521,i000909,i001663,i001069,i001952,i000661,i001922,i000554"
u031502,"i000481,i001069,i000909,i001952,i001663,i000324,i001038,i000898,i000661,i000521"
u031524,"i000481,i001952,i001663,i000661,i001069,i001922,i000956,i000695,i000521,i001914"
u031530,"i001663,i000481,i001069,i001952,i000521,i000646,i000661,i001240,i000695,i001584"
u031533,"i000909,i000521,i000481,i000342,i000554,i000956,i001952,i001038,i000661,i000977"
u031534,"i001455,i001673,i001710,i000481,i001952,i000554,i000661,i001069,i000342,i001949"
u031559,"i000481,i001069,i000909,i001952,i001663,i000661,i000695,i000947,i001914,i000521"
u031592,"i000481,i000909,i001069,i001952,i000521,i000342,i001663,i001922,i000661,i000324"
u031595,"i000481,i000909,i001922,i000521,i000324,i000342,i001952,i000695,i000554,i000555"
u031601,"i000909,i000481,i001069,i000342,i000521,i001952,i001663,i000661,i000324,i000555"
u031603,"i001673,i001455,i000554,i001445,i001710,i000481,i001663,i001949,i001952,i000661"
u031606,"i000909,i001069,i000481,i001952,i001038,i000521,i000661,i000207,i000947,i000342"
u031612,"i000481,i001922,i000695,i001952,i000909,i000521,i001240,i001663,i000554,i000324"
u031619,"i000481,i001952,i000521,i000661,i000909,i001069,i000342,i001663,i001922,i000554"
u031622,"i000481,i001069,i000909,i001952,i000947,i001663,i000521,i000207,i000661,i000342"
u031624,"i000481,i001069,i001922,i001663,i001952,i000695,i000661,i001445,i000909,i001688"
u031630,"i000481,i000521,i000909,i001069,i001952,i000661,i001663,i000342,i001922,i000207"
u031635,"i001069,i000947,i000481,i001663,i000909,i000521,i001267,i000342,i001952,i000570"
u031636,"i001952,i000481,i001069,i000661,i000521,i001455,i001875,i000618,i001673,i001663"
u031645,"i000481,i000909,i001069,i001952,i001663,i000207,i000521,i000661,i000342,i001478"
u031646,"i000481,i000909,i000521,i001069,i000342,i001952,i001663,i001922,i000554,i000324"
u031647,"i001673,i001455,i001710,i001649,i000554,i001445,i001914,i001952,i001069,i000481"
u031653,"i000481,i001069,i000909,i001663,i001952,i000521,i000342,i000947,i000661,i000646"
u031660,"i001922,i000695,i002009,i001335,i001673,i001682,i001069,i000481,i001240,i002056"
u031661,"i000481,i001069,i001663,i001753,i000909,i001952,i000661,i000521,i000342,i001508"
u031662,"i001069,i000481,i001478,i000909,i001952,i001663,i000947,i000661,i000342,i001038"
u031664,"i000909,i000481,i000521,i000342,i001069,i001952,i001663,i000207,i001478,i001038"
u031672,"i000481,i000909,i001069,i001753,i000521,i001663,i001952,i000661,i000342,i001508"
u031676,"i000909,i001713,i001069,i000481,i000521,i001952,i000947,i001663,i000661,i000342"
u031681,"i000481,i000909,i001663,i001069,i000521,i001952,i000661,i001478,i000342,i001038"
u031682,"i001069,i000481,i000909,i001952,i001713,i000947,i001663,i000931,i000521,i000570"
u031695,"i000481,i001952,i001922,i001663,i001069,i000695,i000909,i001445,i000661,i000554"
u031696,"i001069,i000909,i000481,i001952,i000898,i000324,i000947,i001663,i000661,i000695"
u031707,"i000481,i000521,i000909,i000342,i000661,i001663,i001069,i001952,i001922,i001478"
u031710,"i000481,i000909,i001952,i001663,i000661,i000521,i001069,i000324,i001922,i000554"
u031714,"i001952,i000481,i000661,i001069,i001663,i000909,i001455,i001038,i000521,i001673"
u031718,"i000282,i001151,i001515,i000360,i000324,i001335,i000555,i001113,i001026,i001682"
u031723,"i000481,i000909,i000695,i001663,i001922,i001069,i000521,i000342,i001584,i000058"
u031732,"i000481,i001069,i001663,i000521,i000909,i001952,i000342,i001922,i000554,i000661"
u031737,"i001682,i001949,i001922,i000481,i001240,i001335,i001143,i001595,i000200,i002056"
u031739,"i000481,i000909,i000521,i001069,i000342,i001952,i001663,i000554,i001922,i000661"
u031745,"i000282,i000481,i001515,i001151,i000554,i000555,i000909,i001952,i000521,i000324"
u031758,"i001069,i000481,i000909,i001906,i001753,i001952,i001455,i000324,i000898,i000555"
u031762,"i000481,i000909,i000521,i000695,i000342,i000324,i001922,i001663,i000661,i001952"
u031777,"i000695,i001049,i000058,i000931,i001584,i001462,i001688,i000652,i001240,i001877"
u031778,"i000555,i000324,i000909,i000481,i000110,i000521,i001952,i000898,i000342,i001663"
u031782,"i000481,i000521,i000342,i000909,i001922,i001663,i000661,i001952,i000977,i001949"
u031794,"i000481,i001046,i001952,i001663,i000909,i001069,i001038,i000661,i001478,i000521"
u031807,"i000909,i000481,i001069,i000521,i000342,i001952,i001663,i000661,i000324,i001478"
u031810,"i000554,i001191,i000481,i001069,i001949,i000909,i000521,i001952,i000342,i001445"
u031825,"i000481,i000909,i000521,i001952,i000661,i001663,i001069,i000324,i000555,i000695"
u031826,"i000481,i000521,i000909,i001952,i000661,i000342,i001663,i001069,i001038,i000554"
u031829,"i000324,i000521,i000481,i000554,i000555,i000909,i000342,i000661,i001952,i001143"
u031835,"i001069,i000909,i000947,i000481,i001713,i001663,i001267,i001952,i000570,i000521"
u031836,"i000481,i000521,i000342,i001663,i000909,i000661,i000646,i001952,i001069,i000207"
u031863,"i000481,i000695,i001445,i001663,i001688,i000646,i001949,i001038,i000909,i000554"
u031864,"i001922,i001682,i002009,i001335,i000200,i001801,i002056,i001595,i001240,i001952"
u031879,"i001240,i000554,i001922,i001191,i001949,i000754,i001786,i000695,i000909,i000481"
u031883,"i001069,i000481,i000909,i001753,i000521,i000947,i001663,i001952,i000661,i000342"
u031887,"i000481,i001663,i001069,i000521,i001952,i000661,i000909,i001949,i000207,i000554"
u031892,"i000909,i000481,i001445,i000661,i001663,i001952,i001069,i000956,i001914,i000646"
u031895,"i000481,i000909,i001952,i001069,i000521,i001038,i000661,i000207,i001663,i000342"
u031907,"i001952,i001663,i000481,i001069,i000661,i000207,i001046,i000909,i000646,i001478"
u031908,"i000481,i000909,i000695,i000521,i001240,i001922,i000342,i000754,i001688,i001663"
u031914,"i000555,i000481,i000324,i000909,i001952,i000521,i000745,i001663,i000342,i001038"
u031916,"i000342,i000481,i000521,i000909,i001663,i000646,i000661,i001952,i000619,i001478"
u031929,"i000481,i000909,i000521,i001663,i001069,i000342,i001952,i000661,i001922,i000695"
u031931,"i000481,i001069,i000909,i001663,i001952,i000661,i000947,i000695,i000342,i000521"
u031932,"i001069,i000947,i000481,i001663,i001952,i000909,i000521,i000342,i000661,i001267"
u031935,"i001914,i001649,i001087,i000909,i000481,i001069,i001455,i001710,i001673,i001952"
u031942,"i000481,i000695,i001688,i001663,i001922,i001952,i001584,i000661,i001445,i001240"
u031943,"i000282,i001515,i001151,i000360,i001320,i000555,i000324,i000481,i001335,i000342"
u031945,"i001952,i000481,i001069,i000661,i001663,i001455,i000909,i001673,i000521,i000207"
u031946,"i000481,i000521,i001663,i000342,i000909,i001922,i000661,i001069,i001952,i001478"
u031947,"i000481,i001508,i001069,i000521,i001663,i001906,i000661,i000909,i001952,i000342"
u031955,"i000521,i000481,i000661,i000342,i001952,i001069,i000909,i001663,i000619,i000947"
u031958,"i001038,i000481,i001952,i001069,i000909,i001663,i000521,i001478,i000661,i000555"
u031963,"i000324,i000555,i000110,i000481,i000898,i000521,i000909,i000877,i001069,i001922"
u031965,"i000481,i000909,i001663,i001069,i001922,i000521,i001952,i001753,i000695,i000342"
u031971,"i000481,i000909,i001069,i000521,i001663,i000695,i001952,i001922,i000661,i001688"
u031979,"i000695,i001584,i000058,i001688,i001049,i001240,i001922,i001462,i000401,i001069"
u031990,"i000481,i001922,i001663,i000909,i001952,i001455,i000661,i000695,i001949,i000956"
u031991,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i001875,i000661,i001753"
u031996,"i000481,i001069,i001952,i000909,i000521,i000661,i001663,i000342,i001508,i001753"
u032007,"i000695,i001584,i001688,i001049,i000058,i001240,i001922,i001462,i000401,i000324"
u032010,"i000481,i001952,i001922,i000661,i001710,i001673,i001069,i001455,i001445,i000324"
u032028,"i000909,i000481,i000521,i000342,i001663,i001069,i001922,i001952,i000554,i000661"
u032029,"i000521,i000481,i000342,i000909,i001069,i000661,i001663,i001952,i000646,i000947"
u032034,"i001922,i002009,i001335,i000695,i001069,i001682,i001688,i001952,i001673,i000481"
u032039,"i000481,i000521,i001922,i000909,i001952,i000342,i001663,i000661,i000554,i000324"
u032047,"i000481,i001069,i001952,i001663,i000521,i000661,i000909,i000342,i000554,i000947"
u032050,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i001038,i000947,i000661"
u032052,"i000481,i000909,i000521,i000342,i001952,i000695,i001663,i001922,i000324,i000554"
u032054,"i000481,i000521,i001069,i000342,i001922,i001952,i000909,i001663,i000661,i000554"
